代码,原文评级,评级变动,机构,一个月内调研数,研报前后涨跌幅,研报当天比上一日涨跌幅,研报后一天涨跌幅
002839,增持,维持,华泰证券,5,-0.005376344,-0.017921147,0.012773723
002648,增持,维持,华泰证券,12,-0.050482133,-0.077708452,0.029520295
300088,买入,维持,东方证券,1,-0.078802206,-0.001576044,-0.077348066
300408,买入,维持,光大证券,1,-0.020635576,-0.042096574,0.022404136
002579,买入,首次,粤开证券,1,-0.022938624,-0.054556727,0.033442623
300590,增持,维持,华西证券,5,-0.090963615,-0.05957617,-0.03337585
002624,买入,维持,西部证券,21,0.001968935,0.038941151,-0.035586439
300070,买入,维持,财富证券,5,-0.005580357,-0.043526786,0.039673279
300388,增持,维持,财富证券,2,0.02790279,-0.0360036,0.066293184
300422,买入,维持,财富证券,1,-0.002624672,-0.05424322,0.054579093
603313,增持,首次,财富证券,6,0.016984258,-0.029826015,0.04824936
002791,买入,维持,国盛证券,3,-0.005434783,0.083074534,-0.08172043
300792,增持,首次,国盛证券,10,0.008317308,-0.043269231,0.053919598
600201,买入,维持,天风证券,1,-0.006734007,-0.03030303,0.024305556
300188,买入,维持,中泰证券,8,-0.010208817,-0.03387471,0.024495677
600143,增持,首次,华西证券,0,-0.033405172,-0.009698276,-0.023939064
601390,增持,维持,华泰证券,5,0.001754386,-0.024561404,0.026978417
002851,买入,维持,东吴证券,4,0.022727273,-0.019230769,0.042780749
300073,买入,维持,东吴证券,15,-0.037566489,0.055851064,-0.088476071
600499,增持,维持,国海证券,3,-0.014705882,-0.027310924,0.012958963
002292,增持,维持,国海证券,2,-0.004390779,-0.029637761,0.0260181
300750,增持,维持,西部证券,23,0.073325113,0.100041102,-0.024286355
601012,买入,维持,财通证券,19,-0.020566419,0.006743088,-0.027126591
300182,增持,维持,华西证券,0,0.001890359,0.085066163,-0.076655052
300088,买入,维持,天风证券,1,0.083832335,0.085543199,-0.001576044
300662,增持,首次,国元证券,8,0.01076555,0.001495215,0.009256494
601666,买入,维持,广发证券,2,-0.029411765,0.014705882,-0.043478261
600466,买入,维持,西南证券,5,-0.018571429,0.022857143,-0.040502793
300285,增持,维持,国元证券,7,-0.03422502,0.012588513,-0.046231546
300767,买入,维持,民生证券,4,-0.060552804,-0.016136763,-0.045144527
600136,买入,维持,国元证券,1,-0.062992126,-0.009448819,-0.054054054
600928,增持,维持,中泰证券,1,-0.047156727,0.001386963,-0.048476454
001914,买入,维持,东北证券,1,-0.03036239,-0.003428012,-0.027027027
603056,增持,维持,浙商证券,4,-0.02970297,-0.01170117,-0.018214936
603005,增持,维持,太平洋,1,0.047249191,0.100064725,-0.048011297
603160,买入,维持,东方证券,4,0.168746759,0.100017286,0.062480357
300590,买入,维持,东北证券,5,0.03452826,0.100065978,-0.05957617
002353,买入,维持,广发证券,6,-0.067339218,0.003278689,-0.070387129
300750,增持,维持,上海证券,23,0.073325113,0.100041102,-0.024286355
300144,增持,维持,国联证券,13,-0.039572193,0,-0.039572193
300383,买入,维持,东北证券,13,-0.016241299,0.025058005,-0.040289724
600466,买入,维持,东北证券,5,-0.018571429,0.022857143,-0.040502793
300590,买入,维持,中泰证券,5,0.03452826,0.100065978,-0.05957617
688188,增持,首次,安信证券,3,-0.014683937,0.03277025,-0.045948445
002221,买入,首次,东兴证券,2,0.041558442,0.036363636,0.005012531
300129,增持,维持,国信证券,1,-0.04743083,0,-0.04743083
601628,买入,维持,国信证券,11,-0.034998504,0.00239306,-0.037302298
600436,增持,维持,华创证券,12,-0.00625,-0.011805556,0.005621926
000655,增持,维持,华泰证券,0,-0.062865497,-0.019005848,-0.044709389
603160,买入,维持,中泰证券,4,0.168746759,0.100017286,0.062480357
300598,买入,维持,安信证券,0,-0.032783751,0.074695341,-0.100008894
300590,买入,维持,华泰证券,5,0.03452826,0.100065978,-0.05957617
300567,买入,维持,中银国际,4,0.007283434,0.092515109,-0.078014184
300623,增持,维持,国元证券,1,0.152048471,0.100115407,0.047206924
300750,买入,首次,民生证券,23,0.073325113,0.100041102,-0.024286355
600588,买入,维持,中泰证券,16,-0.030952381,0.011309524,-0.041789288
300792,买入,维持,天风证券,10,-0.051161017,-0.008248701,-0.043269231
300188,买入,维持,华创证券,8,-0.023909986,0.010314112,-0.03387471
300747,增持,首次,安信证券,10,-0.089365505,-0.006434316,-0.08346825
300590,增持,维持,国元证券,5,0.03452826,0.100065978,-0.05957617
603986,买入,维持,西部证券,12,0.042664505,0.066981063,-0.022790055
603825,买入,维持,安信证券,0,0.210031348,0.099865652,0.100162866
002233,增持,首次,信达证券,1,-0.021987687,0.011433597,-0.033043478
300451,买入,维持,安信证券,8,0.008947368,0.051052632,-0.04006009
600546,买入,维持,安信证券,3,-0.190265487,-0.1,-0.100294985
300767,增持,维持,太平洋,4,-0.060552804,-0.016136763,-0.045144527
603699,买入,维持,申港证券,3,-0.028508772,0.019736842,-0.047311828
300747,买入,维持,太平洋,10,-0.089365505,-0.006434316,-0.08346825
600031,买入,维持,申港证券,17,-0.029661017,0.023002421,-0.05147929
603160,买入,维持,光大证券,4,0.168746759,0.100017286,0.062480357
600436,买入,首次,安信证券,12,-0.00625,-0.011805556,0.005621926
300677,买入,首次,国盛证券,2,-0.044129555,0.0048583,-0.048751007
601689,增持,维持,万联证券,0,0.052173913,0.052631579,-0.000434783
600732,买入,维持,东吴证券,1,-0.071428571,-0.02771855,-0.04495614
603160,买入,维持,民生证券,4,0.168746759,0.100017286,0.062480357
300383,买入,维持,华创证券,13,-0.016241299,0.025058005,-0.040289724
300451,买入,调高,新时代证券,8,0.008947368,0.051052632,-0.04006009
603489,买入,首次,东吴证券,4,0.033988534,0.013104013,0.02061439
600201,买入,维持,华创证券,1,-0.023728814,0.006779661,-0.03030303
603489,买入,维持,国金证券,4,0.033988534,0.013104013,0.02061439
001914,买入,维持,华创证券,1,-0.03036239,-0.003428012,-0.027027027
300590,买入,维持,华创证券,5,0.03452826,0.100065978,-0.05957617
300388,买入,维持,东吴证券,2,-0.062171629,-0.027145359,-0.0360036
601186,买入,维持,天风证券,3,-0.031860226,-0.005138746,-0.026859504
300750,增持,维持,华西证券,23,0.073325113,0.100041102,-0.024286355
300451,买入,维持,天风证券,8,0.008947368,0.051052632,-0.04006009
603429,买入,维持,天风证券,1,-0.01728335,0.004138267,-0.021333333
603825,买入,维持,中泰证券,0,0.210031348,0.099865652,0.100162866
002600,买入,维持,民生证券,12,0.003872967,0.022463207,-0.018181818
300682,增持,维持,天风证券,3,0.11209068,0.099916037,0.011068702
300451,买入,维持,民生证券,8,0.008947368,0.051052632,-0.04006009
300274,买入,维持,东吴证券,12,0.027978339,0.075812274,-0.044463087
000708,买入,维持,天风证券,1,-0.083190395,-0.015437393,-0.068815331
002384,买入,首次,民生证券,3,-0.038203753,0.054959786,-0.088310038
603429,增持,维持,中泰证券,1,-0.01728335,0.004138267,-0.021333333
603538,买入,维持,中泰证券,2,-0.100390625,-0.046484375,-0.056534207
002697,买入,维持,天风证券,0,-0.033288948,0.021304927,-0.05345502
300750,买入,维持,国金证券,23,0.073325113,0.100041102,-0.024286355
600000,增持,维持,民生证券,4,-0.060430464,-0.025662252,-0.035683942
300759,买入,维持,民生证券,15,0.00428449,0.046272494,-0.04013104
600000,增持,维持,中泰证券,4,-0.060430464,-0.025662252,-0.035683942
300750,增持,维持,中泰证券,23,0.073325113,0.100041102,-0.024286355
600070,买入,维持,安信证券,0,-0.074588031,-0.015611448,-0.059911894
002607,买入,维持,安信证券,16,-0.061590146,-0.011758119,-0.050424929
300190,买入,维持,东吴证券,4,-0.06080207,-0.003880983,-0.057142857
300059,买入,维持,安信证券,2,-0.033333333,0.017307692,-0.049779458
603208,买入,维持,华创证券,4,-0.029096699,0.078025478,-0.099368873
600143,买入,维持,华创证券,0,0.024526198,0.034559643,-0.009698276
600984,增持,调低,华创证券,10,-0.061551433,-0.012647555,-0.049530316
300383,买入,维持,东莞证券,13,-0.016241299,0.025058005,-0.040289724
000651,买入,维持,华西证券,12,-0.038496241,0.002105263,-0.040516206
601689,买入,维持,华泰证券,0,0.052173913,0.052631579,-0.000434783
300451,买入,维持,华泰证券,8,0.008947368,0.051052632,-0.04006009
002697,增持,维持,川财证券,0,-0.033288948,0.021304927,-0.05345502
000601,买入,首次,国盛证券,0,0,0.006299213,-0.006259781
300451,买入,维持,中泰证券,8,0.008947368,0.051052632,-0.04006009
603986,增持,首次,申港证券,12,0.042664505,0.066981063,-0.022790055
300598,买入,首次,东兴证券,0,-0.032783751,0.074695341,-0.100008894
300182,买入,维持,中泰证券,0,0.001890359,0.085066163,-0.076655052
300088,买入,维持,国盛证券,1,0.083832335,0.085543199,-0.001576044
600871,增持,维持,川财证券,0,-0.004255319,0.021276596,-0.025
002414,增持,维持,浙商证券,1,-0.032087227,-0.001557632,-0.030577223
603501,买入,维持,华西证券,18,0.008423913,0.010706522,-0.002258429
603060,买入,维持,广发证券,2,0.011685393,0.013033708,-0.001330967
300232,买入,维持,华西证券,1,-0.072147651,0.005033557,-0.076794658
300357,买入,维持,光大证券,6,-0.035678692,-0.007972892,-0.027928471
300015,买入,维持,广发证券,14,-0.064327485,-0.008654971,-0.056158565
600461,买入,维持,财富证券,2,-0.027692308,0.023076923,-0.04962406
002600,买入,维持,华西证券,12,0.003872967,0.022463207,-0.018181818
300759,增持,维持,光大证券,15,0.00428449,0.046272494,-0.04013104
300059,增持,维持,广发证券,2,-0.033333333,0.017307692,-0.049779458
300750,买入,维持,新时代证券,23,0.073325113,0.100041102,-0.024286355
603160,买入,维持,华西证券,4,0.168746759,0.100017286,0.062480357
002312,增持,首次,华西证券,3,-0.054545455,-0.012121212,-0.042944785
603569,买入,首次,华西证券,0,-0.032442748,-0.014312977,-0.01839303
300750,买入,维持,东吴证券,23,0.073325113,0.100041102,-0.024286355
300567,买入,维持,国盛证券,4,0.007283434,0.092515109,-0.078014184
600201,买入,维持,东吴证券,1,-0.023728814,0.006779661,-0.03030303
000988,买入,维持,安信证券,3,-0.025979745,0.060325848,-0.081395349
600436,买入,维持,华泰证券,12,-0.00625,-0.011805556,0.005621926
603160,买入,维持,新时代证券,4,0.168746759,0.100017286,0.062480357
688018,买入,维持,新时代证券,0,-0.005375389,0.041759218,-0.045245203
002530,买入,首次,东吴证券,0,-0.064596273,0.001863354,-0.06633602
300692,增持,维持,国海证券,0,-0.025396825,-0.002380952,-0.023070804
300324,买入,维持,国海证券,0,0.039073806,0.018813314,0.019886364
300059,买入,维持,东吴证券,2,-0.009981285,-0.026824704,0.017307692
300088,买入,维持,东吴证券,1,0.059265442,-0.024207012,0.085543199
300559,增持,维持,上海证券,5,0.024931694,-0.012978142,0.038408304
300119,买入,维持,广发证券,7,-0.056470588,-0.021176471,-0.036057692
600556,买入,维持,天风证券,6,-0.061046512,-0.050145349,-0.011476664
300009,买入,维持,安信证券,9,-0.047878788,-0.027272727,-0.021183801
300379,买入,维持,东北证券,4,0.004472098,0.004277659,0.000193611
300136,买入,维持,华创证券,12,-0.030497925,-0.031950207,0.001500214
002436,买入,维持,太平洋,2,0.144973545,0.100529101,0.040384615
300357,增持,维持,中泰证券,6,-0.017374136,-0.009476802,-0.007972892
300760,买入,维持,国信证券,15,-0.003968254,-0.003452896,-0.000517143
603208,买入,维持,光大证券,4,0.185828025,0.1,0.078025478
600570,买入,维持,广证恒生证券研究所,13,0.055371239,0.004232925,0.050922761
603313,买入,维持,东北证券,6,-0.049606299,-0.033464567,-0.016700611
300602,买入,维持,安信证券,0,0.005084746,0.00529661,-0.000210748
300357,增持,维持,安信证券,6,-0.017374136,-0.009476802,-0.007972892
600031,买入,维持,国金证券,17,-0.020289855,-0.042318841,0.023002421
600466,买入,维持,华泰证券,5,-0.012413793,-0.034482759,0.022857143
300616,买入,维持,东北证券,12,0.000931718,0.000665513,0.000266028
300760,买入,维持,国金证券,15,-0.003968254,-0.003452896,-0.000517143
000671,买入,维持,华创证券,8,-0.030573248,-0.053503185,0.02422611
601689,增持,维持,渤海证券,0,0.059907834,0.006912442,0.052631579
300001,买入,调高,国金证券,0,0.036054704,-0.031910485,0.070205479
300369,买入,维持,安信证券,9,-0.056100982,-0.085086489,0.031681145
300454,买入,维持,安信证券,15,0.060533021,0.025824668,0.033834586
002241,买入,维持,国信证券,14,0.052791,-0.005192557,0.058286211
600143,买入,维持,西南证券,0,0.077816492,0.041811847,0.034559643
600580,买入,维持,东兴证券,0,-0.022453889,-0.035284683,0.013300083
603586,增持,维持,渤海证券,0,-0.04592086,-0.038593063,-0.007621951
300760,买入,维持,安信证券,15,-0.003968254,-0.003452896,-0.000517143
300379,买入,维持,安信证券,4,0.004472098,0.004277659,0.000193611
000031,买入,维持,华泰证券,2,-0.028148148,-0.034074074,0.006134969
300035,增持,维持,中银国际,4,0.049311927,-0.01146789,0.061484919
300725,增持,维持,国金证券,9,0.044258027,0.041365346,0.002777778
600535,买入,维持,东方证券,3,-0.004305043,0.033210332,-0.036309524
002456,买入,维持,国盛证券,1,0.024838013,-0.014578834,0.04
300383,买入,维持,民生证券,13,0.010983982,-0.013729977,0.025058005
300450,增持,维持,华创证券,21,0.038258877,-0.01489118,0.053953488
000708,买入,维持,华泰证券,1,-0.020895522,-0.00554371,-0.015437393
300482,增持,维持,民生证券,6,0.031905818,0.071489507,-0.036942675
300285,增持,维持,华泰证券,7,0.021428571,0.008730159,0.012588513
600143,买入,维持,华泰证券,0,0.077816492,0.041811847,0.034559643
300369,增持,维持,华泰证券,9,-0.056100982,-0.085086489,0.031681145
600570,买入,维持,华泰证券,13,0.055371239,0.004232925,0.050922761
300188,买入,维持,华泰证券,8,0.085642317,0.074559194,0.010314112
603308,买入,维持,广发证券,2,-0.018018018,-0.013813814,-0.004263094
600894,增持,维持,西南证券,0,-0.025641026,-0.007692308,-0.018087855
300037,增持,维持,西南证券,12,0.047297297,-0.001126126,0.048478016
300454,增持,维持,东方证券,15,0.060533021,0.025824668,0.033834586
603208,买入,维持,西南证券,4,0.185828025,0.1,0.078025478
300418,买入,维持,西南证券,2,0.031868132,0.004945055,0.026790596
600031,买入,维持,西南证券,17,-0.020289855,-0.042318841,0.023002421
002258,增持,调低,光大证券,11,-0.035186488,-0.017593244,-0.017908309
300616,买入,维持,光大证券,12,0.000931718,0.000665513,0.000266028
300258,增持,维持,西南证券,1,-0.023972603,-0.029109589,0.005291005
600984,买入,维持,太平洋,10,-0.029021559,-0.016583748,-0.012647555
300214,买入,首次,太平洋,0,-0.006666667,-0.001111111,-0.005561735
601233,买入,维持,信达证券,16,-0.022149837,-0.016938111,-0.005301524
601601,-,-,首创证券,10,-0.021693122,-0.026719577,0.005164447
300616,增持,维持,山西证券,12,0.000931718,0.000665513,0.000266028
002869,增持,首次,申港证券,1,-0.056075999,-0.067291199,0.012024332
600764,买入,维持,东吴证券,0,-0.002068252,0.001034126,-0.003099174
600459,增持,首次,中原证券,0,-0.054678007,-0.037667072,-0.017676768
600837,增持,-,国信证券,3,-0.020012912,-0.024531956,0.004632694
300440,买入,首次,天风证券,0,0.015521064,-0.002217295,0.017777778
000301,买入,维持,光大证券,0,0.005802708,0.005802708,0
300188,买入,维持,光大证券,8,0.085642317,0.074559194,0.010314112
300558,增持,维持,天风证券,11,-0.026373064,-0.020868007,-0.005622385
300383,买入,维持,中泰证券,13,0.010983982,-0.013729977,0.025058005
603160,买入,维持,国信证券,4,0.099143291,-0.000794528,0.100017286
002384,买入,维持,华创证券,3,0.106502636,0.048857645,0.054959786
300433,-,-,东方证券,6,0.109680742,0.038619979,0.068418443
600031,增持,维持,国开证券,17,-0.020289855,-0.042318841,0.023002421
600340,买入,维持,东吴证券,1,0,-0.010634397,0.010748703
300577,增持,维持,浙商证券,4,-0.019788918,-0.027968338,0.008414767
300146,增持,维持,华创证券,9,0.014628438,0.001755413,0.012850467
300119,增持,首次,华创证券,7,-0.056470588,-0.021176471,-0.036057692
601689,买入,维持,华创证券,0,0.059907834,0.006912442,0.052631579
300136,买入,首次,国盛证券,12,-0.030497925,-0.031950207,0.001500214
